repo_url,commit_hash,error
sentence-transformers/msmarco-MiniLM-L-12-v3,67cbc8cda2d57acef96ed7b61caf837f9d3e5364,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/msmarco-MiniLM-L-12-v3 tmp/sentence-transformers+msmarco-MiniLM-L-12-v3
  stderr: 'Cloning into 'tmp/sentence-transformers+msmarco-MiniLM-L-12-v3'...
remote: 
remote: ========================================================================
remote: 
remote: ERROR: 

remote: 
remote: ========================================================================
remote: 
fatal: Could not read from remote repository.

Please make sure you have the correct access rights
and the repository exists.
'"
sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base,b57a40d884e5a1d04645109bc89d0c0281f6cd9d,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout b57a40d884e5a1d04645109bc89d0c0281f6cd9d
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	onnx/model.onnx
	onnx/model_O1.onnx
	onnx/model_O2.onnx
	onnx/model_O3.onnx
	openvino/openvino_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
sentence-transformers/facebook-dpr-ctx_encoder-single-nq-base,f0b075e888d2f93f5bfd07c02590c798426f7087,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout f0b075e888d2f93f5bfd07c02590c798426f7087
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	model.safetensors
	onnx/model.onnx
	onnx/model_O1.onnx
	onnx/model_O2.onnx
	onnx/model_O3.onnx
	openvino/openvino_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
sentence-transformers/facebook-dpr-ctx_encoder-multiset-base,f2bf369e779a1c658158d15609f63f90ca84b663,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/facebook-dpr-ctx_encoder-multiset-base tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base
  stderr: 'Cloning into 'tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base'...
Downloading model.safetensors (438 MB)
Error downloading object: model.safetensors (cb53d07): Smudge error: Error downloading model.safetensors (cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa63): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/incomplete/cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa632692199267"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/incomplete/cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa632692199267: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/logs/20241023T042726.611913573.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/facebook-dpr-ctx_encoder-multiset-base,ae43c02d3267d1f11db4e7bfcfefc684c83b0c69,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/facebook-dpr-ctx_encoder-multiset-base tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base
  stderr: 'Cloning into 'tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base'...
Downloading model.safetensors (438 MB)
Error downloading object: model.safetensors (cb53d07): Smudge error: Error downloading model.safetensors (cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa63): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/incomplete/cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa631075633707"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/incomplete/cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa631075633707: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/logs/20241023T042747.149327544.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/facebook-dpr-ctx_encoder-multiset-base,db454d5ae9d5123b5e14a42179c80e1fc31fe9fe,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/facebook-dpr-ctx_encoder-multiset-base tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base
  stderr: 'Cloning into 'tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base'...
Downloading model.safetensors (438 MB)
Error downloading object: model.safetensors (cb53d07): Smudge error: Error downloading model.safetensors (cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa63): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/incomplete/cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa634227250586"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/incomplete/cb53d07ffdb91b7d8c899022392758c197725577711143afdc93cee8c552fa634227250586: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+facebook-dpr-ctx_encoder-multiset-base/.git/lfs/logs/20241023T042808.53666995.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/distiluse-base-multilingual-cased,9ede88e8d37351c09b7f460898bc8b2aaa0c8106,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/distiluse-base-multilingual-cased tmp/sentence-transformers+distiluse-base-multilingual-cased
  stderr: 'Cloning into 'tmp/sentence-transformers+distiluse-base-multilingual-cased'...
Filtering content:  11% (2/17)
Filtering content:  17% (3/17)
Filtering content:  23% (4/17)
Downloading model.safetensors (539 MB)
Error downloading object: model.safetensors (e8c2aed): Smudge error: Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7): open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d73557064225: disk quota exceeded
Unable to log panic to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/logs': mkdir /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/logs: disk quota exceeded

git-lfs/3.5.1 (GitHub; linux amd64; go 1.21.7; git e237bb3a)
git version 2.45.1

$ git-lfs filter-process
Error downloading object: model.safetensors (e8c2aed): Smudge error: Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7): open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d73557064225: disk quota exceeded

open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d73557064225: disk quota exceeded
Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7)
github.com/git-lfs/git-lfs/v3/errors.newWrappedError
	github.com/git-lfs/git-lfs/v3/errors/types.go:229
github.com/git-lfs/git-lfs/v3/errors.Wrapf
	github.com/git-lfs/git-lfs/v3/errors/errors.go:85
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).downloadFile
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:134
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).Smudge
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:85
github.com/git-lfs/git-lfs/v3/commands.smudge
	github.com/git-lfs/git-lfs/v3/commands/command_smudge.go:128
github.com/git-lfs/git-lfs/v3/commands.filterCommand
	github.com/git-lfs/git-lfs/v3/commands/command_filter_process.go:131
github.com/spf13/cobra.(*Command).execute
	github.com/spf13/cobra@v1.7.0/command.go:944
github.com/spf13/cobra.(*Command).ExecuteC
	github.com/spf13/cobra@v1.7.0/command.go:1068
github.com/spf13/cobra.(*Command).Execute
	github.com/spf13/cobra@v1.7.0/command.go:992
github.com/git-lfs/git-lfs/v3/commands.Run
	github.com/git-lfs/git-lfs/v3/commands/run.go:154
main.main
	./git-lfs.go:34
runtime.main
	runtime/proc.go:267
runtime.goexit
	runtime/asm_amd64.s:1650
Smudge error
github.com/git-lfs/git-lfs/v3/errors.newWrappedError
	github.com/git-lfs/git-lfs/v3/errors/types.go:229
github.com/git-lfs/git-lfs/v3/errors.NewSmudgeError
	github.com/git-lfs/git-lfs/v3/errors/types.go:315
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).Smudge
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:102
github.com/git-lfs/git-lfs/v3/commands.smudge
	github.com/git-lfs/git-lfs/v3/commands/command_smudge.go:128
github.com/git-lfs/git-lfs/v3/commands.filterCommand
	github.com/git-lfs/git-lfs/v3/commands/command_filter_process.go:131
github.com/spf13/cobra.(*Command).execute
	github.com/spf13/cobra@v1.7.0/command.go:944
github.com/spf13/cobra.(*Command).ExecuteC
	github.com/spf13/cobra@v1.7.0/command.go:1068
github.com/spf13/cobra.(*Command).Execute
	github.com/spf13/cobra@v1.7.0/command.go:992
github.com/git-lfs/git-lfs/v3/commands.Run
	github.com/git-lfs/git-lfs/v3/commands/run.go:154
main.main
	./git-lfs.go:34
runtime.main
	runtime/proc.go:267
runtime.goexit
	runtime/asm_amd64.s:1650

Current time in UTC:
2024-10-23 08:28:32

Environment:
LocalWorkingDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased
LocalGitDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
LocalGitStorageDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
LocalMediaDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/objects
LocalReferenceDirs=
TempDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/tmp
ConcurrentTransfers=8
TusTransfers=false
BasicTransfersOnly=false
SkipDownloadErrors=false
FetchRecentAlways=false
FetchRecentRefsDays=7
FetchRecentCommitsDays=0
FetchRecentRefsIncludeRemotes=true
PruneOffsetDays=3
PruneVerifyRemoteAlways=false
PruneVerifyUnreachableAlways=false
PruneRemoteName=origin
LfsStorageDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs
AccessDownload=none
AccessUpload=none
DownloadTransfers=basic,lfs-standalone-file,ssh
UploadTransfers=basic,lfs-standalone-file,ssh
GIT_CLONE_TEMPLATE_DIR=/opt/crc/g/git/2.45.1/share/git-core/templates
GIT_DIR=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
GIT_EXEC_PATH=/opt/crc/g/git/2.45.1/libexec/git-core
GIT_ASKPASS=/afs/crc.nd.edu/user/a/acotaj/.vscode-server/cli/servers/Stable-384ff7382de624fb94dbaf6da11977bba1ecd427/server/extensions/git/dist/askpass.sh
GIT_CLONE_PROTECTION_ACTIVE=false

Client IP addresses:
10.32.85.47
169.254.1.2
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/distiluse-base-multilingual-cased,c40dc2c74df7dcba7ef11972be6ec8188c5f1969,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/distiluse-base-multilingual-cased tmp/sentence-transformers+distiluse-base-multilingual-cased
  stderr: 'Cloning into 'tmp/sentence-transformers+distiluse-base-multilingual-cased'...
Filtering content:  11% (2/17)
Filtering content:  17% (3/17)
Filtering content:  23% (4/17)
Downloading model.safetensors (539 MB)
Error downloading object: model.safetensors (e8c2aed): Smudge error: Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7): open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7869590786: disk quota exceeded
Unable to log panic to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/logs': mkdir /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/logs: disk quota exceeded

git-lfs/3.5.1 (GitHub; linux amd64; go 1.21.7; git e237bb3a)
git version 2.45.1

$ git-lfs filter-process
Error downloading object: model.safetensors (e8c2aed): Smudge error: Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7): open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7869590786: disk quota exceeded

open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7869590786: disk quota exceeded
Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7)
github.com/git-lfs/git-lfs/v3/errors.newWrappedError
	github.com/git-lfs/git-lfs/v3/errors/types.go:229
github.com/git-lfs/git-lfs/v3/errors.Wrapf
	github.com/git-lfs/git-lfs/v3/errors/errors.go:85
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).downloadFile
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:134
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).Smudge
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:85
github.com/git-lfs/git-lfs/v3/commands.smudge
	github.com/git-lfs/git-lfs/v3/commands/command_smudge.go:128
github.com/git-lfs/git-lfs/v3/commands.filterCommand
	github.com/git-lfs/git-lfs/v3/commands/command_filter_process.go:131
github.com/spf13/cobra.(*Command).execute
	github.com/spf13/cobra@v1.7.0/command.go:944
github.com/spf13/cobra.(*Command).ExecuteC
	github.com/spf13/cobra@v1.7.0/command.go:1068
github.com/spf13/cobra.(*Command).Execute
	github.com/spf13/cobra@v1.7.0/command.go:992
github.com/git-lfs/git-lfs/v3/commands.Run
	github.com/git-lfs/git-lfs/v3/commands/run.go:154
main.main
	./git-lfs.go:34
runtime.main
	runtime/proc.go:267
runtime.goexit
	runtime/asm_amd64.s:1650
Smudge error
github.com/git-lfs/git-lfs/v3/errors.newWrappedError
	github.com/git-lfs/git-lfs/v3/errors/types.go:229
github.com/git-lfs/git-lfs/v3/errors.NewSmudgeError
	github.com/git-lfs/git-lfs/v3/errors/types.go:315
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).Smudge
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:102
github.com/git-lfs/git-lfs/v3/commands.smudge
	github.com/git-lfs/git-lfs/v3/commands/command_smudge.go:128
github.com/git-lfs/git-lfs/v3/commands.filterCommand
	github.com/git-lfs/git-lfs/v3/commands/command_filter_process.go:131
github.com/spf13/cobra.(*Command).execute
	github.com/spf13/cobra@v1.7.0/command.go:944
github.com/spf13/cobra.(*Command).ExecuteC
	github.com/spf13/cobra@v1.7.0/command.go:1068
github.com/spf13/cobra.(*Command).Execute
	github.com/spf13/cobra@v1.7.0/command.go:992
github.com/git-lfs/git-lfs/v3/commands.Run
	github.com/git-lfs/git-lfs/v3/commands/run.go:154
main.main
	./git-lfs.go:34
runtime.main
	runtime/proc.go:267
runtime.goexit
	runtime/asm_amd64.s:1650

Current time in UTC:
2024-10-23 08:28:56

Environment:
LocalWorkingDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased
LocalGitDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
LocalGitStorageDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
LocalMediaDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/objects
LocalReferenceDirs=
TempDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/tmp
ConcurrentTransfers=8
TusTransfers=false
BasicTransfersOnly=false
SkipDownloadErrors=false
FetchRecentAlways=false
FetchRecentRefsDays=7
FetchRecentCommitsDays=0
FetchRecentRefsIncludeRemotes=true
PruneOffsetDays=3
PruneVerifyRemoteAlways=false
PruneVerifyUnreachableAlways=false
PruneRemoteName=origin
LfsStorageDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs
AccessDownload=none
AccessUpload=none
DownloadTransfers=basic,lfs-standalone-file,ssh
UploadTransfers=basic,lfs-standalone-file,ssh
GIT_CLONE_TEMPLATE_DIR=/opt/crc/g/git/2.45.1/share/git-core/templates
GIT_DIR=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
GIT_EXEC_PATH=/opt/crc/g/git/2.45.1/libexec/git-core
GIT_ASKPASS=/afs/crc.nd.edu/user/a/acotaj/.vscode-server/cli/servers/Stable-384ff7382de624fb94dbaf6da11977bba1ecd427/server/extensions/git/dist/askpass.sh
GIT_CLONE_PROTECTION_ACTIVE=false

Client IP addresses:
10.32.85.47
169.254.1.2
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/distiluse-base-multilingual-cased,12636a40b29586f98a8f25304b743b6e1529879b,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/distiluse-base-multilingual-cased tmp/sentence-transformers+distiluse-base-multilingual-cased
  stderr: 'Cloning into 'tmp/sentence-transformers+distiluse-base-multilingual-cased'...
Filtering content:  11% (2/17)
Filtering content:  17% (3/17)
Filtering content:  23% (4/17)
Downloading model.safetensors (539 MB)
Error downloading object: model.safetensors (e8c2aed): Smudge error: Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7): open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d71856371275: disk quota exceeded
Unable to log panic to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/logs': mkdir /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/logs: disk quota exceeded

git-lfs/3.5.1 (GitHub; linux amd64; go 1.21.7; git e237bb3a)
git version 2.45.1

$ git-lfs filter-process
Error downloading object: model.safetensors (e8c2aed): Smudge error: Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7): open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d71856371275: disk quota exceeded

open /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/incomplete/e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d71856371275: disk quota exceeded
Error downloading model.safetensors (e8c2aed21297045330bd7c36ad1fee2ca8a7c527ac94cf19d20c3dd2bee564d7)
github.com/git-lfs/git-lfs/v3/errors.newWrappedError
	github.com/git-lfs/git-lfs/v3/errors/types.go:229
github.com/git-lfs/git-lfs/v3/errors.Wrapf
	github.com/git-lfs/git-lfs/v3/errors/errors.go:85
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).downloadFile
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:134
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).Smudge
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:85
github.com/git-lfs/git-lfs/v3/commands.smudge
	github.com/git-lfs/git-lfs/v3/commands/command_smudge.go:128
github.com/git-lfs/git-lfs/v3/commands.filterCommand
	github.com/git-lfs/git-lfs/v3/commands/command_filter_process.go:131
github.com/spf13/cobra.(*Command).execute
	github.com/spf13/cobra@v1.7.0/command.go:944
github.com/spf13/cobra.(*Command).ExecuteC
	github.com/spf13/cobra@v1.7.0/command.go:1068
github.com/spf13/cobra.(*Command).Execute
	github.com/spf13/cobra@v1.7.0/command.go:992
github.com/git-lfs/git-lfs/v3/commands.Run
	github.com/git-lfs/git-lfs/v3/commands/run.go:154
main.main
	./git-lfs.go:34
runtime.main
	runtime/proc.go:267
runtime.goexit
	runtime/asm_amd64.s:1650
Smudge error
github.com/git-lfs/git-lfs/v3/errors.newWrappedError
	github.com/git-lfs/git-lfs/v3/errors/types.go:229
github.com/git-lfs/git-lfs/v3/errors.NewSmudgeError
	github.com/git-lfs/git-lfs/v3/errors/types.go:315
github.com/git-lfs/git-lfs/v3/lfs.(*GitFilter).Smudge
	github.com/git-lfs/git-lfs/v3/lfs/gitfilter_smudge.go:102
github.com/git-lfs/git-lfs/v3/commands.smudge
	github.com/git-lfs/git-lfs/v3/commands/command_smudge.go:128
github.com/git-lfs/git-lfs/v3/commands.filterCommand
	github.com/git-lfs/git-lfs/v3/commands/command_filter_process.go:131
github.com/spf13/cobra.(*Command).execute
	github.com/spf13/cobra@v1.7.0/command.go:944
github.com/spf13/cobra.(*Command).ExecuteC
	github.com/spf13/cobra@v1.7.0/command.go:1068
github.com/spf13/cobra.(*Command).Execute
	github.com/spf13/cobra@v1.7.0/command.go:992
github.com/git-lfs/git-lfs/v3/commands.Run
	github.com/git-lfs/git-lfs/v3/commands/run.go:154
main.main
	./git-lfs.go:34
runtime.main
	runtime/proc.go:267
runtime.goexit
	runtime/asm_amd64.s:1650

Current time in UTC:
2024-10-23 08:29:21

Environment:
LocalWorkingDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased
LocalGitDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
LocalGitStorageDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
LocalMediaDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/objects
LocalReferenceDirs=
TempDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs/tmp
ConcurrentTransfers=8
TusTransfers=false
BasicTransfersOnly=false
SkipDownloadErrors=false
FetchRecentAlways=false
FetchRecentRefsDays=7
FetchRecentCommitsDays=0
FetchRecentRefsIncludeRemotes=true
PruneOffsetDays=3
PruneVerifyRemoteAlways=false
PruneVerifyUnreachableAlways=false
PruneRemoteName=origin
LfsStorageDir=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git/lfs
AccessDownload=none
AccessUpload=none
DownloadTransfers=basic,lfs-standalone-file,ssh
UploadTransfers=basic,lfs-standalone-file,ssh
GIT_CLONE_TEMPLATE_DIR=/opt/crc/g/git/2.45.1/share/git-core/templates
GIT_DIR=/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+distiluse-base-multilingual-cased/.git
GIT_EXEC_PATH=/opt/crc/g/git/2.45.1/libexec/git-core
GIT_ASKPASS=/afs/crc.nd.edu/user/a/acotaj/.vscode-server/cli/servers/Stable-384ff7382de624fb94dbaf6da11977bba1ecd427/server/extensions/git/dist/askpass.sh
GIT_CLONE_PROTECTION_ACTIVE=false

Client IP addresses:
10.32.85.47
169.254.1.2
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/distiluse-base-multilingual-cased-v2,03a0532331151aeb3e1d2e602ffad62bb212a38d,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/distiluse-base-multilingual-cased-v2 tmp/sentence-transformers+distiluse-base-multilingual-cased-v2
  stderr: 'fatal: could not create work tree dir 'tmp/sentence-transformers+distiluse-base-multilingual-cased-v2': Disk quota exceeded
'"
