repo_url,commit_hash,error
google/vit-huge-patch14-224-in21k,74a9ef5cc7e5a6ec37486dfdf8fcba0ee7286f05,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 74a9ef5cc7e5a6ec37486dfdf8fcba0ee7286f05
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	model.safetensors
Please commit your changes or stash them before you switch branches.
Aborting'"
google/vit-huge-patch14-224-in21k,9360f3cfbfff1a66898ad3a4e073268fcdfc283b,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 9360f3cfbfff1a66898ad3a4e073268fcdfc283b
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	model.safetensors
Please commit your changes or stash them before you switch branches.
Aborting'"
google/vit-huge-patch14-224-in21k,435d064af8a1f230f7941729ee4f1265d8e2c7ad,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 435d064af8a1f230f7941729ee4f1265d8e2c7ad
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	model.safetensors
Please commit your changes or stash them before you switch branches.
Aborting'"
google/vit-base-patch16-224-in21k,b4569560a39a0f1af58e3ddaf17facf20ab919b0,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:google/vit-base-patch16-224-in21k tmp/google+vit-base-patch16-224-in21k
  stderr: 'Cloning into 'tmp/google+vit-base-patch16-224-in21k'...
Downloading flax_model.msgpack (346 MB)
Error downloading object: flax_model.msgpack (aa00da5): Smudge error: Error downloading flax_model.msgpack (aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db32): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/incomplete/aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db322369553919"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/incomplete/aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db322369553919: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/logs/20241023T063511.510802535.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: flax_model.msgpack: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
google/vit-base-patch16-224-in21k,b953a4a557ff92a0e3dce39032a2999fa86b9de5,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:google/vit-base-patch16-224-in21k tmp/google+vit-base-patch16-224-in21k
  stderr: 'Cloning into 'tmp/google+vit-base-patch16-224-in21k'...
Downloading flax_model.msgpack (346 MB)
Error downloading object: flax_model.msgpack (aa00da5): Smudge error: Error downloading flax_model.msgpack (aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db32): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/incomplete/aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db321662152596"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/incomplete/aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db321662152596: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/logs/20241023T063521.034593093.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: flax_model.msgpack: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
google/vit-base-patch16-224-in21k,29acf29b9fd41949803ee539d9440fcb20dcf18e,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:google/vit-base-patch16-224-in21k tmp/google+vit-base-patch16-224-in21k
  stderr: 'Cloning into 'tmp/google+vit-base-patch16-224-in21k'...
Downloading flax_model.msgpack (346 MB)
Error downloading object: flax_model.msgpack (aa00da5): Smudge error: Error downloading flax_model.msgpack (aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db32): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/incomplete/aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db324026059007"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/incomplete/aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db324026059007: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/logs/20241023T063530.450247152.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: flax_model.msgpack: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
google/vit-base-patch16-224-in21k,24ff877a8eede0e8ea6415b5ac04a3a6c637067b,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:google/vit-base-patch16-224-in21k tmp/google+vit-base-patch16-224-in21k
  stderr: 'Cloning into 'tmp/google+vit-base-patch16-224-in21k'...
Downloading flax_model.msgpack (346 MB)
Error downloading object: flax_model.msgpack (aa00da5): Smudge error: Error downloading flax_model.msgpack (aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db32): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/incomplete/aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db324136885430"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/incomplete/aa00da5f7abb687576e6f9138d48cbb0fe7489f2bc9768793d262c3987b3db324136885430: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+vit-base-patch16-224-in21k/.git/lfs/logs/20241023T063540.293452429.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: flax_model.msgpack: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
google/realm-orqa-wq-reader,008372f1b5f82570d9aa3fbdcf9daebad99f5175,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:google/realm-orqa-wq-reader tmp/google+realm-orqa-wq-reader
  stderr: 'Cloning into 'tmp/google+realm-orqa-wq-reader'...
Downloading pytorch_model.bin (536 MB)
Error downloading object: pytorch_model.bin (c3e0b99): Smudge error: Error downloading pytorch_model.bin (c3e0b99b7594da33e696e7023d09cf494ee32cd542c998640f3621cccbcf55f5): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-reader/.git/lfs/incomplete/c3e0b99b7594da33e696e7023d09cf494ee32cd542c998640f3621cccbcf55f54210255422"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-reader/.git/lfs/incomplete/c3e0b99b7594da33e696e7023d09cf494ee32cd542c998640f3621cccbcf55f54210255422: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-reader/.git/lfs/logs/20241023T063550.500985602.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: pytorch_model.bin: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
google/realm-orqa-wq-reader,8a2f1b36b42c7704f7eda994675cc3cd55dba5be,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:google/realm-orqa-wq-reader tmp/google+realm-orqa-wq-reader
  stderr: 'Cloning into 'tmp/google+realm-orqa-wq-reader'...
Downloading pytorch_model.bin (536 MB)
Error downloading object: pytorch_model.bin (c3e0b99): Smudge error: Error downloading pytorch_model.bin (c3e0b99b7594da33e696e7023d09cf494ee32cd542c998640f3621cccbcf55f5): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-reader/.git/lfs/incomplete/c3e0b99b7594da33e696e7023d09cf494ee32cd542c998640f3621cccbcf55f52794820815"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-reader/.git/lfs/incomplete/c3e0b99b7594da33e696e7023d09cf494ee32cd542c998640f3621cccbcf55f52794820815: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-reader/.git/lfs/logs/20241023T063557.326339742.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: pytorch_model.bin: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
google/realm-orqa-wq-openqa,2f280ce6d6b92847268c1323100be02a24b859da,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:google/realm-orqa-wq-openqa tmp/google+realm-orqa-wq-openqa
  stderr: 'Cloning into 'tmp/google+realm-orqa-wq-openqa'...
Downloading pytorch_model.bin (7.9 GB)
Error downloading object: pytorch_model.bin (fa403c6): Smudge error: Error downloading pytorch_model.bin (fa403c6b4fdd8e581579393e6649d51ae0906e470270c5f6ab4bef30580950ab): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-openqa/.git/lfs/incomplete/fa403c6b4fdd8e581579393e6649d51ae0906e470270c5f6ab4bef30580950ab4077513277"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-openqa/.git/lfs/incomplete/fa403c6b4fdd8e581579393e6649d51ae0906e470270c5f6ab4bef30580950ab4077513277: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/google+realm-orqa-wq-openqa/.git/lfs/logs/20241023T063712.911089519.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: pytorch_model.bin: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
