repo_url,commit_hash,error
speechbrain/asr-crdnn-transformerlm-librispeech,ace41ca33d48a61e8ddba0e4af3bc3b252494133,[Errno 2] No such file or directory: 'tmp/speechbrain+asr-crdnn-transformerlm-librispeech/asr.ckpt'
speechbrain/asr-crdnn-transformerlm-librispeech,a7bbd38dfb0db02b92593f801b7a5098a24e5b81,[Errno 2] No such file or directory: 'tmp/speechbrain+asr-crdnn-transformerlm-librispeech/lm.ckpt'
speechbrain/asr-crdnn-transformerlm-librispeech,05486d199c6c1011629eac9b8c3d634a774766ba,[Errno 2] No such file or directory: 'tmp/speechbrain+asr-crdnn-transformerlm-librispeech/tokenizer.model'
speechbrain/SLU-direct-SLURP-hubert-enc,0e15f39da7985aabe96abd6542c45648041eae97,[Errno 2] No such file or directory: 'tmp/speechbrain+SLU-direct-SLURP-hubert-enc/tokenizer_51_unigram.model'
speechbrain/SLU-direct-SLURP-hubert-enc,1399174a98c0ed1a269fbd91e37925652936a228,[Errno 2] No such file or directory: 'tmp/speechbrain+SLU-direct-SLURP-hubert-enc/tokenizer_58_unigram.model'
speechbrain/SLU-direct-SLURP-hubert-enc,7ab725aa102ac04c090cf74d7bf25a829f87e243,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 7ab725aa102ac04c090cf74d7bf25a829f87e243
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	tokenizer_51_unigram.model
Please commit your changes or stash them before you switch branches.
Aborting'"
speechbrain/SLU-direct-SLURP-hubert-enc,feed30d58811c727f8e12fb10264e563b7319827,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout feed30d58811c727f8e12fb10264e563b7319827
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	tokenizer_51_unigram.model
Please commit your changes or stash them before you switch branches.
Aborting'"
speechbrain/REAL-M-sisnr-estimator-training,604a800a74b7a7fb623e6080dc527d76428367a9,[Errno 2] No such file or directory: 'tmp/speechbrain+REAL-M-sisnr-estimator-training/brain.ckpt'
speechbrain/REAL-M-sisnr-estimator-training,5d384ce957f1902e8d6158d046f2d80281c610d0,[Errno 2] No such file or directory: 'tmp/speechbrain+REAL-M-sisnr-estimator-training/convtasnet1/brain.ckpt'
speechbrain/REAL-M-sisnr-estimator-training,2839cc0b230415cce8a7c8d9e2e44104211a73ed,[Errno 2] No such file or directory: 'tmp/speechbrain+REAL-M-sisnr-estimator-training/dprnn1/decoder.ckpt'
speechbrain/REAL-M-sisnr-estimator-training,a8e47f9aa7281451e44243f0b357f4d721cfa40b,[Errno 2] No such file or directory: 'tmp/speechbrain+REAL-M-sisnr-estimator-training/sepformer1/decoder.ckpt'
spacy/en_core_web_trf,796dea54756497991e5ca4c762fe832d706a1ddb,[Errno 20] Not a directory: 'tmp/spacy+en_core_web_trf/transformer/model/pytorch_model.bin'
shibing624/macbert4csc-base-chinese,131301c3d08060f97a461ff69ca00e0a00b83966,[Errno 2] No such file or directory: 'tmp/shibing624+macbert4csc-base-chinese/pytorch_model.bin'
sentence-transformers/xlm-r-bert-base-nli-stsb-mean-tokens,35a784efbf7d872088af465d863ad66dbbea375f,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 35a784efbf7d872088af465d863ad66dbbea375f
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	onnx/model_O4.onnx
	onnx/model_qint8_arm64.onnx
	onnx/model_qint8_avx512.onnx
	onnx/model_qint8_avx512_vnni.onnx
	onnx/model_quint8_avx2.onnx
	openvino/openvino_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
sentence-transformers/xlm-r-bert-base-nli-stsb-mean-tokens,9c71022cc69f395526255204c7af8bea1cc252d8,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 9c71022cc69f395526255204c7af8bea1cc252d8
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	model.safetensors
	onnx/model_O4.onnx
	onnx/model_qint8_arm64.onnx
	onnx/model_qint8_avx512.onnx
	onnx/model_qint8_avx512_vnni.onnx
	onnx/model_quint8_avx2.onnx
	openvino/openvino_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
sentence-transformers/xlm-r-bert-base-nli-stsb-mean-tokens,aa1c19d843d2bcaaa58c9e19edd6ef0e466a60bf,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout aa1c19d843d2bcaaa58c9e19edd6ef0e466a60bf
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	model.safetensors
	onnx/model_O4.onnx
	onnx/model_qint8_arm64.onnx
	onnx/model_qint8_avx512.onnx
	onnx/model_qint8_avx512_vnni.onnx
	onnx/model_quint8_avx2.onnx
	openvino/openvino_model.bin
	tf_model.h5
Please commit your changes or stash them before you switch branches.
Aborting'"
