repo_url,commit_hash,model_file_path,serialization_format
deepparag/Aeona,0f6b35f54cc17f61fb095620aa4205c295dae250,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,a691037f60c1b81e998c89829a8336fcb18da662,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,b5efd85b7887e7478fcd50bc9be7dba9ee7f99cc,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,8b18939b3d52378a1a682e9a0c8a42a7930343bb,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,08e4800836b2fafa2ff8b9d1db273d3f24c504b4,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,06d67c24ab8b3e60014b9844fd387a9aa352a2c8,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,8711e591291c46f90c20438103572fab364396b2,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,cd2137cc9680108dbaf192ed8d7cdaf3b196c6bf,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,8b608b013618b123f32198c06b4f56b7e307b4f5,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,21cf70002aaa4f284260c0b5106ed5422bac2986,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,e61894daecaa4ab6bbddc18de5a32cb8b0a814c7,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,3ec48609e85896e5f375b1bc30f6a43bfb62fe16,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,ad11083ecb989e926d53e74137a420ee99f98f50,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,c5f596b420ffa19b1f70d9a9e5d1db0b1e2400ce,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,82cc88ba6f145807279a5c163a2fde4dff394fe1,deepparag/Aeona/pytorch_model.bin,torch.save
deepparag/Aeona,d8c32d6e96be4c793f26f664c8a935bbe6e46081,deepparag/Aeona/pytorch_model.bin,torch.save
deepmind/vision-perceiver-learned,8c4f501f3916dfe4205b136a133775eb3f86472c,deepmind/vision-perceiver-learned/pytorch_model.bin,torch.save
deepmind/vision-perceiver-learned,d3c5c3b15e2b8af0a935c776365458367638e12a,deepmind/vision-perceiver-learned/pytorch_model.bin,torch.save
deepmind/optical-flow-perceiver,9c7927aafde4f3fb38856b9ee01439dff8c021e1,deepmind/optical-flow-perceiver/model.safetensors,safetensors
deepmind/optical-flow-perceiver,18592a215e3d9ab3d89ea20dedf5edf9b84996ff,deepmind/optical-flow-perceiver/pytorch_model.bin,torch.save
deepmind/language-perceiver,47a1ba43d8198ea10cf9a158fce114953e9441a1,deepmind/language-perceiver/model.safetensors,safetensors
deepmind/language-perceiver,260b4718c146a046efdd1d5abd5b61511b1d034c,deepmind/language-perceiver/pytorch_model.bin,torch.save
deepmind/language-perceiver,1609e2ed9b466109014f29393a1359ff5a6a9ef3,deepmind/language-perceiver/pytorch_model.bin,torch.save
deepmind/language-perceiver,d4b74a2d51c1790bc646917177fdc77b402d6b72,deepmind/language-perceiver/pytorch_model.bin,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only,f72c6fa117f2206b029df45f69c34077558a5416,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only/d2_model_1639999_item_inf_only.ts,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only,33b4a4321b810d56a8e4a1e0231bdfab77f3c116,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only/d2_model_1639999_item_inf_only.ts,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only,86e7608ac5f9320fa6e470e2a68493dc6b177b78,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only/d2_model_1639999_item_inf_only.pt,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only,2c2951ccbea91ae7383635d4baf9528f8cf93c25,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only/d2_model_1639999_item.pth,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only,5b1a24e977ac7d5dc7c85c0bec4678a5d0d5e45d,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only/d2_model-1620000-item.pkl,pickle
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only,2042d4487ba46684d98aee8a4dd17108d8659389,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only/d2_model-1370000-item.pkl,pickle
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only,756e779c517bf6fb5ac9dd7c288bd626cbba6aa4,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_rc_inference_only/d2_model-1370000-layout.pkl,pickle
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only,314de831490ed616de6a362f58b56c2ad21137a3,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only/d2_model_1849999_cell_inf_only.ts,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only,10616bd6201e52cbe4e266a67e780872320bce1b,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only/d2_model_1849999_cell_inf_only.ts,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only,2d5ade552228ee4d51794c591e7501a61ad0f32d,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only/d2_model_1849999_cell_inf_only.pt,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only,88774abe47e06941ffcde69df1e2721cfd4d2bb7,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only/d2_model_1849999_cell.pth,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only,df8cb596e95e631590cd0f53df1122a8bd7b5169,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only/d2_model_0829999_layout.pth,torch.save
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only,6d9954090751fe8f536be797cd70884c38049086,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only/d2_model-1800000-cell.pkl,pickle
deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only,f986f1a0c5f410a94ea476f82fc6397fda88acbe,deepdoctection/d2_casc_rcnn_X_32xd4_50_FPN_GN_2FC_pubtabnet_c_inference_only/d2_model-1800000-layout.pkl,pickle
