repo_url,commit_hash,error
kingabzpro/wav2vec2-large-xls-r-1b-Irish,9d17c79f7f279e024daddcca0d48d8dd9e015876,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 9d17c79f7f279e024daddcca0d48d8dd9e015876
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	pytorch_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
kingabzpro/wav2vec2-large-xls-r-1b-Irish,fd801bfbea45862030bd886321829f698d4f79e0,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout fd801bfbea45862030bd886321829f698d4f79e0
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	pytorch_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
kingabzpro/wav2vec2-large-xls-r-1b-Irish,526508222481c2b86563bff8e5614298b22fff49,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 526508222481c2b86563bff8e5614298b22fff49
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	pytorch_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
kingabzpro/wav2vec2-large-xls-r-1b-Irish,0030dbbd1aa0120939310937aa1dba51939b6192,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 0030dbbd1aa0120939310937aa1dba51939b6192
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	pytorch_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
kingabzpro/wav2vec2-large-xls-r-1b-Irish,1bf258dececb559e07689612f92681fb2b40cf0d,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 1bf258dececb559e07689612f92681fb2b40cf0d
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	pytorch_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
kingabzpro/wav2vec2-large-xls-r-1b-Irish,1849ef3249f9162f291cc34a152fc83ad28d511d,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 1849ef3249f9162f291cc34a152fc83ad28d511d
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	pytorch_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
kingabzpro/wav2vec2-large-xls-r-1b-Irish,2372ce69033ad9f72679a18a2eeea6dc88986199,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 2372ce69033ad9f72679a18a2eeea6dc88986199
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	pytorch_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
kingabzpro/wav2vec2-large-xls-r-1b-Irish,0ba40b296a74a65067f0917614fa3c1c2009bb32,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 0ba40b296a74a65067f0917614fa3c1c2009bb32
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	pytorch_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
kingabzpro/wav2vec2-large-xls-r-1b-Indonesian,f5b9a27c69b837c35578f96689622c03b000624f,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:kingabzpro/wav2vec2-large-xls-r-1b-Indonesian tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian
  stderr: 'Cloning into 'tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian'...
Downloading pytorch_model.bin (3.9 GB)
Error downloading object: pytorch_model.bin (2ec96d1): Smudge error: Error downloading pytorch_model.bin (2ec96d162be7464a7c1c659bdac07e63b2e1309c1281bd15d9099b33e0f1ec9f): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian/.git/lfs/incomplete/2ec96d162be7464a7c1c659bdac07e63b2e1309c1281bd15d9099b33e0f1ec9f2863165302"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian/.git/lfs/incomplete/2ec96d162be7464a7c1c659bdac07e63b2e1309c1281bd15d9099b33e0f1ec9f2863165302: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian/.git/lfs/logs/20241023T061421.782532798.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: pytorch_model.bin: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
kingabzpro/wav2vec2-large-xls-r-1b-Indonesian,a783ec98435a6bf9a2948575ed320753b5a8b508,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:kingabzpro/wav2vec2-large-xls-r-1b-Indonesian tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian
  stderr: 'Cloning into 'tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian'...
Downloading pytorch_model.bin (3.9 GB)
Error downloading object: pytorch_model.bin (2ec96d1): Smudge error: Error downloading pytorch_model.bin (2ec96d162be7464a7c1c659bdac07e63b2e1309c1281bd15d9099b33e0f1ec9f): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian/.git/lfs/incomplete/2ec96d162be7464a7c1c659bdac07e63b2e1309c1281bd15d9099b33e0f1ec9f1801329849"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian/.git/lfs/incomplete/2ec96d162be7464a7c1c659bdac07e63b2e1309c1281bd15d9099b33e0f1ec9f1801329849: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/kingabzpro+wav2vec2-large-xls-r-1b-Indonesian/.git/lfs/logs/20241023T061458.288062709.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: pytorch_model.bin: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
