repo_url,commit_hash,error
sentence-transformers/nli-bert-large-max-pooling,21d57cac966f9f7c498bde54d89d552ca906a9c6,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 21d57cac966f9f7c498bde54d89d552ca906a9c6
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	onnx/model_O2.onnx
	onnx/model_O3.onnx
	onnx/model_O4.onnx
	onnx/model_qint8_arm64.onnx
	onnx/model_qint8_avx512.onnx
	onnx/model_qint8_avx512_vnni.onnx
	onnx/model_quint8_avx2.onnx
	openvino/openvino_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
sentence-transformers/nli-bert-large-max-pooling,0d18f120af805907d3bb96df53da45297d1a9bfc,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 0d18f120af805907d3bb96df53da45297d1a9bfc
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	model.safetensors
	onnx/model_O2.onnx
	onnx/model_O3.onnx
	onnx/model_O4.onnx
	onnx/model_qint8_arm64.onnx
	onnx/model_qint8_avx512.onnx
	onnx/model_qint8_avx512_vnni.onnx
	onnx/model_quint8_avx2.onnx
	openvino/openvino_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
sentence-transformers/nli-bert-large-max-pooling,0c9a0b2ebf76b7e81d2a1563bb25bc96649f654e,"Cmd('git') failed due to: exit code(1)
  cmdline: git checkout 0c9a0b2ebf76b7e81d2a1563bb25bc96649f654e
  stderr: 'error: Your local changes to the following files would be overwritten by checkout:
	model.safetensors
	onnx/model_O2.onnx
	onnx/model_O3.onnx
	onnx/model_O4.onnx
	onnx/model_qint8_arm64.onnx
	onnx/model_qint8_avx512.onnx
	onnx/model_qint8_avx512_vnni.onnx
	onnx/model_quint8_avx2.onnx
	openvino/openvino_model.bin
Please commit your changes or stash them before you switch branches.
Aborting'"
sentence-transformers/nli-bert-large-cls-pooling,c6f71802e8fa4390def3cadd438b5505047c76b7,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/nli-bert-large-cls-pooling tmp/sentence-transformers+nli-bert-large-cls-pooling
  stderr: 'Cloning into 'tmp/sentence-transformers+nli-bert-large-cls-pooling'...
Downloading model.safetensors (1.3 GB)
Error downloading object: model.safetensors (5de4daa): Smudge error: Error downloading model.safetensors (5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/incomplete/5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a287226101"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/incomplete/5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a287226101: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/logs/20241023T035818.151726688.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/nli-bert-large-cls-pooling,c43e5c61903eeffe993e572eaa70b9918c310dee,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/nli-bert-large-cls-pooling tmp/sentence-transformers+nli-bert-large-cls-pooling
  stderr: 'Cloning into 'tmp/sentence-transformers+nli-bert-large-cls-pooling'...
Downloading model.safetensors (1.3 GB)
Error downloading object: model.safetensors (5de4daa): Smudge error: Error downloading model.safetensors (5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/incomplete/5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a2716835732"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/incomplete/5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a2716835732: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/logs/20241023T035921.771006894.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/nli-bert-large-cls-pooling,e6884814756edd00e668ef4690d53e15f183e412,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/nli-bert-large-cls-pooling tmp/sentence-transformers+nli-bert-large-cls-pooling
  stderr: 'Cloning into 'tmp/sentence-transformers+nli-bert-large-cls-pooling'...
Downloading model.safetensors (1.3 GB)
Error downloading object: model.safetensors (5de4daa): Smudge error: Error downloading model.safetensors (5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/incomplete/5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a1169496839"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/incomplete/5de4daa30534dbc533d4c47b328f2121deda6f1147f21c7ec81fc9f6b5da1b5a1169496839: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-large-cls-pooling/.git/lfs/logs/20241023T040027.921068559.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/nli-bert-base,4cd4cd8f0308614c2c213ce996790912823e1ab4,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/nli-bert-base tmp/sentence-transformers+nli-bert-base
  stderr: 'Cloning into 'tmp/sentence-transformers+nli-bert-base'...
Downloading model.safetensors (438 MB)
Error downloading object: model.safetensors (9510000): Smudge error: Error downloading model.safetensors (9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f10980): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/incomplete/9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f109802317381904"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/incomplete/9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f109802317381904: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/logs/20241023T040049.719776811.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/nli-bert-base,d5604f34c50678d07bd65a2cad9b996dae053a76,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/nli-bert-base tmp/sentence-transformers+nli-bert-base
  stderr: 'Cloning into 'tmp/sentence-transformers+nli-bert-base'...
Downloading model.safetensors (438 MB)
Error downloading object: model.safetensors (9510000): Smudge error: Error downloading model.safetensors (9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f10980): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/incomplete/9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f109803881081940"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/incomplete/9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f109803881081940: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/logs/20241023T040114.271048662.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/nli-bert-base,d17b2c9360647916eb38efb29d1b7fa7784740a9,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/nli-bert-base tmp/sentence-transformers+nli-bert-base
  stderr: 'Cloning into 'tmp/sentence-transformers+nli-bert-base'...
Downloading model.safetensors (438 MB)
Error downloading object: model.safetensors (9510000): Smudge error: Error downloading model.safetensors (9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f10980): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/incomplete/9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f109801115056600"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/incomplete/9510000ec322a40d6cbf5dcfcc81de3630e8fc31a3bab27736b0464a17f109801115056600: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base/.git/lfs/logs/20241023T040136.5644332.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
sentence-transformers/nli-bert-base-max-pooling,7393b546e94efe7db1c7b0cd038e9bf983572868,"Cmd('git') failed due to: exit code(128)
  cmdline: git clone -v -- git@hf.co:sentence-transformers/nli-bert-base-max-pooling tmp/sentence-transformers+nli-bert-base-max-pooling
  stderr: 'Cloning into 'tmp/sentence-transformers+nli-bert-base-max-pooling'...
Downloading model.safetensors (438 MB)
Error downloading object: model.safetensors (ea2fce2): Smudge error: Error downloading model.safetensors (ea2fce20c3c4ff75b5774d02b1d789b90637f821fc72791d0b3bf542832b5748): can't close temporary file ""/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base-max-pooling/.git/lfs/incomplete/ea2fce20c3c4ff75b5774d02b1d789b90637f821fc72791d0b3bf542832b57484055928090"": close /afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base-max-pooling/.git/lfs/incomplete/ea2fce20c3c4ff75b5774d02b1d789b90637f821fc72791d0b3bf542832b57484055928090: disk quota exceeded

Errors logged to '/afs/crc.nd.edu/user/a/acotaj/wip-model-evolution/scripts/tmp/sentence-transformers+nli-bert-base-max-pooling/.git/lfs/logs/20241023T040156.241837614.log'.
Use `git lfs logs last` to view the log.
error: external filter 'git-lfs filter-process' failed
fatal: model.safetensors: smudge filter lfs failed
warning: Clone succeeded, but checkout failed.
You can inspect what was checked out with 'git status'
and retry with 'git restore --source=HEAD :/'

'"
